113683.788,135665.862
112999.02,134981.23
112666.584,134648.794
112494.442,134476.652
112665.44,134647.65
112845.62,134827.83
112119.12,134100.914
112119.432,134101.226
112831.796,134814.006
112653.392,134635.602
